2019-08-01 10:51:54,591 INFO  Logger.cs: 70 - 
2019-08-01 11:33:27,952 INFO  ExportHelperExtension.cs: 1405 - Fixing 168
2019-08-01 11:33:27,953 INFO  ExportHelperExtension.cs: 1413 - Component 168 is already fixed
2019-08-01 11:33:27,954 INFO  ExportHelperExtension.cs: 1405 - Fixing 161
2019-08-01 11:33:27,955 INFO  ExportHelperExtension.cs: 1413 - Component 161 is already fixed
2019-08-01 11:33:27,956 INFO  ExportHelperExtension.cs: 1405 - Fixing 81
2019-08-01 11:33:27,957 INFO  ExportHelperExtension.cs: 1413 - Component 81 is already fixed
2019-08-01 11:33:27,958 INFO  ExportHelperExtension.cs: 1405 - Fixing 82
2019-08-01 11:33:27,961 INFO  ExportHelperExtension.cs: 1413 - Component 82 is already fixed
2019-08-01 11:33:27,963 INFO  ExportHelperExtension.cs: 1405 - Fixing 162
2019-08-01 11:33:27,963 INFO  ExportHelperExtension.cs: 1413 - Component 162 is already fixed
2019-08-01 11:33:27,964 INFO  ExportHelperExtension.cs: 1405 - Fixing 79
2019-08-01 11:33:27,965 INFO  ExportHelperExtension.cs: 1413 - Component 79 is already fixed
2019-08-01 11:33:27,967 INFO  ExportHelperExtension.cs: 1405 - Fixing 76
2019-08-01 11:33:27,967 INFO  ExportHelperExtension.cs: 1413 - Component 76 is already fixed
2019-08-01 11:33:27,968 INFO  ExportHelperExtension.cs: 1405 - Fixing 243
2019-08-01 11:33:27,969 INFO  ExportHelperExtension.cs: 1413 - Component 243 is already fixed
2019-08-01 11:33:27,970 INFO  ExportHelperExtension.cs: 1405 - Fixing 231
2019-08-01 11:33:27,971 INFO  ExportHelperExtension.cs: 1413 - Component 231 is already fixed
2019-08-01 11:33:27,972 INFO  ExportHelperExtension.cs: 1405 - Fixing 219
2019-08-01 11:33:27,973 INFO  ExportHelperExtension.cs: 1413 - Component 219 is already fixed
2019-08-01 11:33:27,974 INFO  ExportHelperExtension.cs: 1405 - Fixing 221
2019-08-01 11:33:27,975 INFO  ExportHelperExtension.cs: 1413 - Component 221 is already fixed
2019-08-01 11:33:27,976 INFO  ExportHelperExtension.cs: 1405 - Fixing 223
2019-08-01 11:33:27,977 INFO  ExportHelperExtension.cs: 1413 - Component 223 is already fixed
2019-08-01 11:33:27,978 INFO  ExportHelperExtension.cs: 1405 - Fixing 227
2019-08-01 11:33:27,979 INFO  ExportHelperExtension.cs: 1413 - Component 227 is already fixed
2019-08-01 11:33:27,980 INFO  ExportHelperExtension.cs: 1405 - Fixing 232
2019-08-01 11:33:27,981 INFO  ExportHelperExtension.cs: 1413 - Component 232 is already fixed
2019-08-01 11:33:27,982 INFO  ExportHelperExtension.cs: 1405 - Fixing 242
2019-08-01 11:33:27,983 INFO  ExportHelperExtension.cs: 1413 - Component 242 is already fixed
2019-08-01 11:33:27,984 INFO  ExportHelperExtension.cs: 1405 - Fixing 228
2019-08-01 11:33:27,985 INFO  ExportHelperExtension.cs: 1413 - Component 228 is already fixed
2019-08-01 11:33:27,986 INFO  ExportHelperExtension.cs: 1405 - Fixing 220
2019-08-01 11:33:27,987 INFO  ExportHelperExtension.cs: 1413 - Component 220 is already fixed
2019-08-01 11:33:27,988 INFO  ExportHelperExtension.cs: 1405 - Fixing 224
2019-08-01 11:33:27,989 INFO  ExportHelperExtension.cs: 1413 - Component 224 is already fixed
2019-08-01 11:33:27,990 INFO  ExportHelperExtension.cs: 1405 - Fixing 222
2019-08-01 11:33:27,991 INFO  ExportHelperExtension.cs: 1413 - Component 222 is already fixed
2019-08-01 11:33:27,992 INFO  ExportHelperExtension.cs: 1405 - Fixing 245
2019-08-01 11:33:27,993 INFO  ExportHelperExtension.cs: 1413 - Component 245 is already fixed
2019-08-01 11:33:27,994 INFO  ExportHelperExtension.cs: 1405 - Fixing 247
2019-08-01 11:33:27,995 INFO  ExportHelperExtension.cs: 1413 - Component 247 is already fixed
2019-08-01 11:33:27,996 INFO  ExportHelperExtension.cs: 1405 - Fixing 278
2019-08-01 11:33:27,997 INFO  ExportHelperExtension.cs: 1413 - Component 278 is already fixed
2019-08-01 11:33:29,828 INFO  ExportHelperExtension.cs: 838 - R1: 0, 0
2019-08-01 11:33:29,828 INFO  ExportHelperExtension.cs: 847 - R2: 0, 0
2019-08-01 11:33:29,828 INFO  ExportHelperExtension.cs: 855 - L1: 0
2019-08-01 11:33:29,828 INFO  ExportHelperExtension.cs: 863 - L2: 0
2019-08-01 11:33:37,300 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent upperplate to child leftknuckle failed
2019-08-01 11:33:37,374 INFO  ExportHelperExtension.cs: 338 - Creating joint Lupperknuckle
2019-08-01 11:33:37,375 INFO  ExportHelperExtension.cs: 1400 - Fixing components for leftknuckle
2019-08-01 11:33:37,376 INFO  ExportHelperExtension.cs: 1405 - Fixing 40
2019-08-01 11:33:37,377 INFO  ExportHelperExtension.cs: 1413 - Component 40 is already fixed
2019-08-01 11:33:37,378 INFO  ExportHelperExtension.cs: 1405 - Fixing 23
2019-08-01 11:33:37,379 INFO  ExportHelperExtension.cs: 1413 - Component 23 is already fixed
2019-08-01 11:33:37,380 INFO  ExportHelperExtension.cs: 1405 - Fixing 169
2019-08-01 11:33:37,382 INFO  ExportHelperExtension.cs: 1413 - Component 169 is already fixed
2019-08-01 11:33:37,383 INFO  ExportHelperExtension.cs: 1405 - Fixing 168
2019-08-01 11:33:37,384 INFO  ExportHelperExtension.cs: 1413 - Component 168 is already fixed
2019-08-01 11:33:37,385 INFO  ExportHelperExtension.cs: 1405 - Fixing 161
2019-08-01 11:33:37,386 INFO  ExportHelperExtension.cs: 1413 - Component 161 is already fixed
2019-08-01 11:33:37,387 INFO  ExportHelperExtension.cs: 1405 - Fixing 81
2019-08-01 11:33:37,388 INFO  ExportHelperExtension.cs: 1413 - Component 81 is already fixed
2019-08-01 11:33:37,389 INFO  ExportHelperExtension.cs: 1405 - Fixing 82
2019-08-01 11:33:37,390 INFO  ExportHelperExtension.cs: 1413 - Component 82 is already fixed
2019-08-01 11:33:37,391 INFO  ExportHelperExtension.cs: 1405 - Fixing 162
2019-08-01 11:33:37,393 INFO  ExportHelperExtension.cs: 1413 - Component 162 is already fixed
2019-08-01 11:33:37,394 INFO  ExportHelperExtension.cs: 1405 - Fixing 79
2019-08-01 11:33:37,395 INFO  ExportHelperExtension.cs: 1413 - Component 79 is already fixed
2019-08-01 11:33:37,396 INFO  ExportHelperExtension.cs: 1405 - Fixing 76
2019-08-01 11:33:37,397 INFO  ExportHelperExtension.cs: 1413 - Component 76 is already fixed
2019-08-01 11:33:37,398 INFO  ExportHelperExtension.cs: 1405 - Fixing 243
2019-08-01 11:33:37,399 INFO  ExportHelperExtension.cs: 1413 - Component 243 is already fixed
2019-08-01 11:33:37,400 INFO  ExportHelperExtension.cs: 1405 - Fixing 231
2019-08-01 11:33:37,402 INFO  ExportHelperExtension.cs: 1413 - Component 231 is already fixed
2019-08-01 11:33:37,403 INFO  ExportHelperExtension.cs: 1405 - Fixing 219
2019-08-01 11:33:37,404 INFO  ExportHelperExtension.cs: 1413 - Component 219 is already fixed
2019-08-01 11:33:37,405 INFO  ExportHelperExtension.cs: 1405 - Fixing 221
2019-08-01 11:33:37,406 INFO  ExportHelperExtension.cs: 1413 - Component 221 is already fixed
2019-08-01 11:33:37,407 INFO  ExportHelperExtension.cs: 1405 - Fixing 223
2019-08-01 11:33:37,408 INFO  ExportHelperExtension.cs: 1413 - Component 223 is already fixed
2019-08-01 11:33:37,410 INFO  ExportHelperExtension.cs: 1405 - Fixing 227
2019-08-01 11:33:37,411 INFO  ExportHelperExtension.cs: 1413 - Component 227 is already fixed
2019-08-01 11:33:37,412 INFO  ExportHelperExtension.cs: 1405 - Fixing 232
2019-08-01 11:33:37,413 INFO  ExportHelperExtension.cs: 1413 - Component 232 is already fixed
2019-08-01 11:33:37,414 INFO  ExportHelperExtension.cs: 1405 - Fixing 242
2019-08-01 11:33:37,415 INFO  ExportHelperExtension.cs: 1413 - Component 242 is already fixed
2019-08-01 11:33:37,416 INFO  ExportHelperExtension.cs: 1405 - Fixing 228
2019-08-01 11:33:37,417 INFO  ExportHelperExtension.cs: 1413 - Component 228 is already fixed
2019-08-01 11:33:37,418 INFO  ExportHelperExtension.cs: 1405 - Fixing 220
2019-08-01 11:33:37,419 INFO  ExportHelperExtension.cs: 1413 - Component 220 is already fixed
2019-08-01 11:33:37,420 INFO  ExportHelperExtension.cs: 1405 - Fixing 224
2019-08-01 11:33:37,421 INFO  ExportHelperExtension.cs: 1413 - Component 224 is already fixed
2019-08-01 11:33:37,422 INFO  ExportHelperExtension.cs: 1405 - Fixing 222
2019-08-01 11:33:37,423 INFO  ExportHelperExtension.cs: 1413 - Component 222 is already fixed
2019-08-01 11:33:37,424 INFO  ExportHelperExtension.cs: 1405 - Fixing 245
2019-08-01 11:33:37,425 INFO  ExportHelperExtension.cs: 1413 - Component 245 is already fixed
2019-08-01 11:33:37,426 INFO  ExportHelperExtension.cs: 1405 - Fixing 247
2019-08-01 11:33:37,427 INFO  ExportHelperExtension.cs: 1413 - Component 247 is already fixed
2019-08-01 11:33:37,428 INFO  ExportHelperExtension.cs: 1405 - Fixing 278
2019-08-01 11:33:37,429 INFO  ExportHelperExtension.cs: 1413 - Component 278 is already fixed
2019-08-01 11:33:38,907 INFO  ExportHelperExtension.cs: 838 - R1: 0, 0
2019-08-01 11:33:38,907 INFO  ExportHelperExtension.cs: 847 - R2: 0, 0
2019-08-01 11:33:38,907 INFO  ExportHelperExtension.cs: 855 - L1: 0
2019-08-01 11:33:38,907 INFO  ExportHelperExtension.cs: 863 - L2: 0
2019-08-01 11:33:47,004 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent leftknuckle to child Lupperknuckle failed
2019-08-01 11:33:47,108 INFO  ExportHelperExtension.cs: 338 - Creating joint Linnerknuckle
2019-08-01 11:33:47,109 INFO  ExportHelperExtension.cs: 1400 - Fixing components for Lupperknuckle
2019-08-01 11:33:47,110 INFO  ExportHelperExtension.cs: 1405 - Fixing 40
2019-08-01 11:33:47,114 INFO  ExportHelperExtension.cs: 1413 - Component 40 is already fixed
2019-08-01 11:33:47,115 INFO  ExportHelperExtension.cs: 1405 - Fixing 35
2019-08-01 11:33:47,116 INFO  ExportHelperExtension.cs: 1413 - Component 35 is already fixed
2019-08-01 11:33:47,117 INFO  ExportHelperExtension.cs: 1405 - Fixing 36
2019-08-01 11:33:47,118 INFO  ExportHelperExtension.cs: 1413 - Component 36 is already fixed
2019-08-01 11:33:47,119 INFO  ExportHelperExtension.cs: 1405 - Fixing 40
2019-08-01 11:33:47,121 INFO  ExportHelperExtension.cs: 1413 - Component 40 is already fixed
2019-08-01 11:33:47,122 INFO  ExportHelperExtension.cs: 1405 - Fixing 23
2019-08-01 11:33:47,123 INFO  ExportHelperExtension.cs: 1413 - Component 23 is already fixed
2019-08-01 11:33:47,124 INFO  ExportHelperExtension.cs: 1405 - Fixing 169
2019-08-01 11:33:47,125 INFO  ExportHelperExtension.cs: 1413 - Component 169 is already fixed
2019-08-01 11:33:47,126 INFO  ExportHelperExtension.cs: 1405 - Fixing 168
2019-08-01 11:33:47,127 INFO  ExportHelperExtension.cs: 1413 - Component 168 is already fixed
2019-08-01 11:33:47,128 INFO  ExportHelperExtension.cs: 1405 - Fixing 161
2019-08-01 11:33:47,129 INFO  ExportHelperExtension.cs: 1413 - Component 161 is already fixed
2019-08-01 11:33:47,130 INFO  ExportHelperExtension.cs: 1405 - Fixing 81
2019-08-01 11:33:47,131 INFO  ExportHelperExtension.cs: 1413 - Component 81 is already fixed
2019-08-01 11:33:47,132 INFO  ExportHelperExtension.cs: 1405 - Fixing 82
2019-08-01 11:33:47,133 INFO  ExportHelperExtension.cs: 1413 - Component 82 is already fixed
2019-08-01 11:33:47,134 INFO  ExportHelperExtension.cs: 1405 - Fixing 162
2019-08-01 11:33:47,135 INFO  ExportHelperExtension.cs: 1413 - Component 162 is already fixed
2019-08-01 11:33:47,136 INFO  ExportHelperExtension.cs: 1405 - Fixing 79
2019-08-01 11:33:47,137 INFO  ExportHelperExtension.cs: 1413 - Component 79 is already fixed
2019-08-01 11:33:47,138 INFO  ExportHelperExtension.cs: 1405 - Fixing 76
2019-08-01 11:33:47,139 INFO  ExportHelperExtension.cs: 1413 - Component 76 is already fixed
2019-08-01 11:33:47,140 INFO  ExportHelperExtension.cs: 1405 - Fixing 243
2019-08-01 11:33:47,141 INFO  ExportHelperExtension.cs: 1413 - Component 243 is already fixed
2019-08-01 11:33:47,142 INFO  ExportHelperExtension.cs: 1405 - Fixing 231
2019-08-01 11:33:47,143 INFO  ExportHelperExtension.cs: 1413 - Component 231 is already fixed
2019-08-01 11:33:47,144 INFO  ExportHelperExtension.cs: 1405 - Fixing 219
2019-08-01 11:33:47,145 INFO  ExportHelperExtension.cs: 1413 - Component 219 is already fixed
2019-08-01 11:33:47,146 INFO  ExportHelperExtension.cs: 1405 - Fixing 221
2019-08-01 11:33:47,147 INFO  ExportHelperExtension.cs: 1413 - Component 221 is already fixed
2019-08-01 11:33:47,148 INFO  ExportHelperExtension.cs: 1405 - Fixing 223
2019-08-01 11:33:47,149 INFO  ExportHelperExtension.cs: 1413 - Component 223 is already fixed
2019-08-01 11:33:47,150 INFO  ExportHelperExtension.cs: 1405 - Fixing 227
2019-08-01 11:33:47,151 INFO  ExportHelperExtension.cs: 1413 - Component 227 is already fixed
2019-08-01 11:33:47,152 INFO  ExportHelperExtension.cs: 1405 - Fixing 232
2019-08-01 11:33:47,153 INFO  ExportHelperExtension.cs: 1413 - Component 232 is already fixed
2019-08-01 11:33:47,154 INFO  ExportHelperExtension.cs: 1405 - Fixing 242
2019-08-01 11:33:47,156 INFO  ExportHelperExtension.cs: 1413 - Component 242 is already fixed
2019-08-01 11:33:47,157 INFO  ExportHelperExtension.cs: 1405 - Fixing 228
2019-08-01 11:33:47,158 INFO  ExportHelperExtension.cs: 1413 - Component 228 is already fixed
2019-08-01 11:33:47,159 INFO  ExportHelperExtension.cs: 1405 - Fixing 220
2019-08-01 11:33:47,160 INFO  ExportHelperExtension.cs: 1413 - Component 220 is already fixed
2019-08-01 11:33:47,161 INFO  ExportHelperExtension.cs: 1405 - Fixing 224
2019-08-01 11:33:47,162 INFO  ExportHelperExtension.cs: 1413 - Component 224 is already fixed
2019-08-01 11:33:47,163 INFO  ExportHelperExtension.cs: 1405 - Fixing 222
2019-08-01 11:33:47,164 INFO  ExportHelperExtension.cs: 1413 - Component 222 is already fixed
2019-08-01 11:33:47,165 INFO  ExportHelperExtension.cs: 1405 - Fixing 245
2019-08-01 11:33:47,166 INFO  ExportHelperExtension.cs: 1413 - Component 245 is already fixed
2019-08-01 11:33:47,167 INFO  ExportHelperExtension.cs: 1405 - Fixing 247
2019-08-01 11:33:47,168 INFO  ExportHelperExtension.cs: 1413 - Component 247 is already fixed
2019-08-01 11:33:47,169 INFO  ExportHelperExtension.cs: 1405 - Fixing 278
2019-08-01 11:33:47,170 INFO  ExportHelperExtension.cs: 1413 - Component 278 is already fixed
2019-08-01 11:33:49,280 INFO  ExportHelperExtension.cs: 838 - R1: 0, 0
2019-08-01 11:33:49,281 INFO  ExportHelperExtension.cs: 847 - R2: 0, 0
2019-08-01 11:33:49,282 INFO  ExportHelperExtension.cs: 855 - L1: 0
2019-08-01 11:33:49,283 INFO  ExportHelperExtension.cs: 863 - L2: 0
2019-08-01 11:33:56,799 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent Lupperknuckle to child Linnerknuckle failed
2019-08-01 11:33:56,908 INFO  ExportHelperExtension.cs: 338 - Creating joint rightknuckle
2019-08-01 11:33:56,908 INFO  ExportHelperExtension.cs: 1400 - Fixing components for upperplate
2019-08-01 11:33:56,924 INFO  ExportHelperExtension.cs: 1405 - Fixing 169
2019-08-01 11:33:56,925 INFO  ExportHelperExtension.cs: 1413 - Component 169 is already fixed
2019-08-01 11:33:56,926 INFO  ExportHelperExtension.cs: 1405 - Fixing 168
2019-08-01 11:33:56,927 INFO  ExportHelperExtension.cs: 1413 - Component 168 is already fixed
2019-08-01 11:33:56,928 INFO  ExportHelperExtension.cs: 1405 - Fixing 161
2019-08-01 11:33:56,929 INFO  ExportHelperExtension.cs: 1413 - Component 161 is already fixed
2019-08-01 11:33:56,930 INFO  ExportHelperExtension.cs: 1405 - Fixing 81
2019-08-01 11:33:56,931 INFO  ExportHelperExtension.cs: 1413 - Component 81 is already fixed
2019-08-01 11:33:56,932 INFO  ExportHelperExtension.cs: 1405 - Fixing 82
2019-08-01 11:33:56,933 INFO  ExportHelperExtension.cs: 1413 - Component 82 is already fixed
2019-08-01 11:33:56,934 INFO  ExportHelperExtension.cs: 1405 - Fixing 162
